ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0014812,muscle cell migration,19/957,118/13235,0.16101694915254236,2.2268122487292565,3.737141718474141,7.768098840090972e-4,0.037650660517793415,0.034598580128084665,Abhd2/Pparg/Tafa5/Net1/Serpine1/Lpar1/Egr1/Adamts1/S100a11/Postn/Pde4d/Pdgfrb/S1pr2/Cyp1b1/Myo5a/Plat/Plau/Nr4a3/Myc,19
GO:0071675,regulation of mononuclear cell migration,19/957,118/13235,0.16101694915254236,2.2268122487292565,3.737141718474141,7.768098840090972e-4,0.037650660517793415,0.034598580128084665,Rtn4/Ccl2/Cxcl10/Serpine1/Stap1/Slc8b1/Wnt5a/Trem2/Cx3cr1/Adam8/Thbs1/Tmem102/Stk39/Ccl7/Lgals3/Ccr2/Cd200r1/Cx3cl1/Slamf8,19
GO:1990845,adaptive thermogenesis,22/957,146/13235,0.1506849315068493,2.083923791528893,3.6767124227306076,7.891268286923035e-4,0.037650660517793415,0.034598580128084665,Clstn3/Cd36/Pctp/Cidea/Ucp2/Fgf21/Aldh1a1/Decr1/Pparg/Acsl1/Gpr39/Hadh/Acadl/Cpt2/Abhd6/Lcn2/G0s2/Pdgfc/Adamts5/Zfp423/Bmp8b/Ccr2,22
GO:1901568,fatty acid derivative metabolic process,10/957,43/13235,0.23255813953488372,3.21620373745474,4.063743697345458,7.94442015803633e-4,0.037650660517793415,0.034598580128084665,Aldh3a2/Acot2/Hsd17b4/Fitm2/Acat1/Hmgcs2/Acsl1/Hmgcl/Elovl7/Cyp4f18,10
GO:1905521,regulation of macrophage migration,10/957,43/13235,0.23255813953488372,3.21620373745474,4.063743697345458,7.94442015803633e-4,0.037650660517793415,0.034598580128084665,Rtn4/Ccl2/Stap1/Trem2/Cx3cr1/Thbs1/Ccr2/Cd200r1/Cx3cl1/Slamf8,10
GO:0000070,mitotic sister chromatid segregation,25/957,175/13235,0.14285714285714285,1.9756680101507686,3.627331280993255,8.038591804321744e-4,0.037650660517793415,0.034598580128084665,Xrcc3/Zwilch/Ccnb1/Cdc20/Prc1/Mad2l1/Cenpe/Ncapg2/Nuf2/Kifc1/Nusap1/Tpx2/Aurkb/Uhrf1/Cdk1/Smc2/Ncapg/Nsl1/Espl1/Kif15/Kntc1/Kif22/Spdl1/Ube2c/Cenpi,25
GO:0032651,regulation of interleukin-1 beta production,15/957,83/13235,0.18072289156626506,2.499339048985912,3.8254340358287457,8.046650426151656e-4,0.037650660517793415,0.034598580128084665,Cd36/Aqp4/Ccn1/Egr1/S1pr3/Wnt5a/Trem2/Clec7a/Cx3cr1/Hspb1/Sphk1/Sirpa/Tlr2/Ifi213/Ifi209,15
GO:0010755,regulation of plasminogen activation,6/957,17/13235,0.35294117647058826,4.88106214272543,4.470230352653409,8.703240354040096e-4,0.03996170080317663,0.036722280254282313,S100a10/Serpine1/Thbs1/Anxa2/Plat/Plau,6
GO:0072677,eosinophil migration,6/957,17/13235,0.35294117647058826,4.88106214272543,4.470230352653409,8.703240354040096e-4,0.03996170080317663,0.036722280254282313,Ccl2/Adam8/Ccl4/Ccl7/Lgals3/Cx3cl1,6
GO:1903975,regulation of glial cell migration,7/957,23/13235,0.30434782608695654,4.209031847712508,4.300227005590999,8.86366436458677e-4,0.04032146576223593,0.037052881539680955,Idh2/Stap1/Fas/Trem2/Cx3cr1/Ccr2/Cx3cl1,7
GO:0042552,myelination,22/957,148/13235,0.14864864864864866,2.0557626592109353,3.6059095070503693,9.498275390001157e-4,0.04260301118413707,0.03914947774835054,Gpc1/Tmem98/Cntnap1/Degs1l/Hexa/Abcd2/Gal3st1/Psap/Hycc1/Lpar1/Tymp/Hexb/Erbb3/Rxrg/Egr2/Col6a1/Nrg1/Itgax/Ntf3/Tlr2/Myo5a/Plp1,22
GO:0007094,mitotic spindle assembly checkpoint signaling,10/957,44/13235,0.22727272727272727,3.1431081979671323,3.975294384226877,9.625349565314909e-4,0.04260301118413707,0.03914947774835054,Xrcc3/Zwilch/Ccnb1/Cdc20/Mad2l1/Cenpe/Nuf2/Aurkb/Kntc1/Spdl1,10
GO:0071173,spindle assembly checkpoint signaling,10/957,44/13235,0.22727272727272727,3.1431081979671323,3.975294384226877,9.625349565314909e-4,0.04260301118413707,0.03914947774835054,Xrcc3/Zwilch/Ccnb1/Cdc20/Mad2l1/Cenpe/Nuf2/Aurkb/Kntc1/Spdl1,10
GO:0006066,alcohol metabolic process,38/957,311/13235,0.12218649517684887,1.6897996485533906,3.4367062136667728,9.996622180438483e-4,0.043851254261155596,0.040296534334493095,Aldh3a2/Aldh1a7/Mogat1/Pctp/Retsat/Aldh1a1/Hmgcs2/Gnai1/Insig2/Ephx1/Apoa4/Hsd3b7/Ces1g/Idh2/Gk/Acadl/Hmgcs1/Tpk1/Rdh16/Dhrs4/Sptlc3/Mas1/Ptafr/Lipe/Grk3/Ces2e/Ephx2/Sult1b1/Ces2c/Sphk1/Impa2/Saa1/Vldlr/Cyp1b1/Plek/Cln6/Synj2/Wnt4,38
GO:0002021,response to dietary excess,8/957,30/13235,0.26666666666666666,3.6879136189481017,4.114759455207321,0.0010121147253040956,0.04389649334491507,0.040338106196522804,Pparg/Gpr39/Gdf15/Tbl1xr1/Gdf3/Col6a1/Bmp8b/Stk39,8
GO:0061900,glial cell activation,11/957,52/13235,0.21153846153846154,2.925508399646331,3.883986241281751,0.0010313549371732795,0.04389649334491507,0.040338106196522804,Pparg/Ifngr2/Jun/Syt11/Stap1/Trem2/Cx3cr1/Tlr1/Sphk1/Tlr2/Cx3cl1,11
GO:0007272,ensheathment of neurons,22/957,149/13235,0.1476510067114094,2.041965594384016,3.5709253762537982,0.0010402516697280242,0.04389649334491507,0.040338106196522804,Gpc1/Tmem98/Cntnap1/Degs1l/Hexa/Abcd2/Gal3st1/Psap/Hycc1/Lpar1/Tymp/Hexb/Erbb3/Rxrg/Egr2/Col6a1/Nrg1/Itgax/Ntf3/Tlr2/Myo5a/Plp1,22
