ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0045840,positive regulation of mitotic nuclear division,36,0.5268755963164339,1.7653579433028328,0.0038133584814908326,0.06211937210734051,0.05391571121299911,2402,"tags=44%, list=17%, signal=37%",12223/58994/107995/229841/108907/18596/20698/59008/68612/18226/13874/21926/18591/21802/13614/23980
GO:0009895,negative regulation of catabolic process,319,-0.25689462112021877,-1.3514851762448101,0.0038965650645832574,0.06298364475224992,0.05466584555517681,3000,"tags=29%, list=22%, signal=23%",105689/24069/236732/14463/225131/80280/223870/208727/68441/15185/171543/19052/20720/192653/102193/20617/11812/56207/15258/68943/103213/216439/22030/100855/22284/242669/17128/245474/72344/14359/72416/18576/192119/13001/19733/210106/68135/77006/67025/208643/11991/108143/110147/229663/19720/20588/52477/18245/20423/23988/20539/13211/79554/65019/252870/13649/70369/18458/100503670/74747/56403/56353/20115/11814/94232/80750/22339/217980/30940/66333/224650/22608/15384/319801/117149/15357/68077/545622/78830/232533/239510/28114/73158/11651/68837/83669/223649/212943/14121/16847/244416/100705
GO:1990266,neutrophil migration,92,0.3904135584593071,1.574833560693149,0.003988861778561998,0.06429691603726388,0.05580568250048248,3004,"tags=38%, list=22%, signal=30%",68585/17524/20296/15945/76763/64058/11501/238871/12215/17916/16854/24088/22388/20312/74748/17242/20310/14825/20750/12273/20963/12267/17329/20302/114774/56744/13614/105855/12775/19219/14131/16414/16149/22324/21808
GO:0045943,positive regulation of transcription by RNA polymerase I,32,-0.5133644467056048,-1.7935696218825625,0.004112664397245932,0.06610937604302232,0.05737878388480947,3211,"tags=56%, list=23%, signal=43%",75678/319955/68979/22385/320595/103136/17089/11911/18432/68845/217995/216443/93762/73674/17975/72515/56200/216877
GO:0170033,L-amino acid metabolic process,165,-0.3023669017673162,-1.4725869970661682,0.004143094232284062,0.06641505602661421,0.057644094900678344,2700,"tags=35%, list=19%, signal=28%",20768/238505/192653/269378/14431/18127/104816/15445/67026/217214/19193/11789/11720/15109/237320/112406/19125/11911/70396/20751/18618/26433/27053/14317/17257/50880/234724/11846/57295/70789/70266/53381/109079/26912/20425/11565/69719/109900/14711/78830/50527/257635/12411/229363/107766/18478/110391/67475/13190/15233/231327/231691/18537/14718/227231/11898/216456
GO:0044091,membrane biogenesis,63,0.42140384847469203,1.584242876088805,0.004184271373798269,0.06689086572563771,0.05805706781805695,1984,"tags=30%, list=14%, signal=26%",18631/20194/19156/13844/12833/20336/13852/19298/72549/12306/380712/73712/18190/15183/74777/56535/93675/68942/11735
GO:0061615,glycolytic process through fructose-6-phosphate,26,-0.541471570796852,-1.8086374790072914,0.004237239502793313,0.06755204566234052,0.05863093045249406,2750,"tags=38%, list=20%, signal=31%",19052/21991/18655/14430/14433/13806/18642/68837/230163/14751
GO:1901293,nucleoside phosphate biosynthetic process,281,-0.2630838337828847,-1.3605723441650233,0.004320987023867262,0.06869897128929946,0.059626389820290844,1613,"tags=17%, list=12%, signal=15%",22333/26413/19139/23971/76654/328099/68375/22122/23918/70789/57813/67130/70025/11534/228368/67883/13806/74023/20425/11565/54369/14381/69719/235339/74450/218756/433256/17720/80914/69064/78830/216558/50790/229363/68263/107766/22247/20135/67054/231327/60525/170439/107476/11639/228026/100705/104112/14751
GO:0071230,cellular response to amino acid stimulus,79,0.4089545244610363,1.5959479611592167,0.00440754621779338,0.06988422736059857,0.060655117604969555,1559,"tags=28%, list=11%, signal=25%",15360/12825/12843/12877/18671/170483/12833/12826/12842/80909/232087/54635/67579/17390/107581/14629/12832/12334/52187/268706/15444/18024
GO:0044273,sulfur compound catabolic process,40,0.5069586702734639,1.7417465245361652,0.004460223618916055,0.07028029530574278,0.060998879691202844,378,"tags=18%, list=3%, signal=17%",22361/171210/228859/110446/14733/15211/15212
GO:0006356,regulation of transcription by RNA polymerase I,42,-0.45669546797695215,-1.6955693326051344,0.00445347918928862,0.07028029530574278,0.060998879691202844,3211,"tags=45%, list=23%, signal=35%",75678/319955/68979/22385/320595/103136/17089/11911/18432/68845/217995/216443/93762/73674/17975/72515/68077/56200/216877
GO:0007091,metaphase/anaphase transition of mitotic cell cycle,87,0.40323118400820496,1.614366756442677,0.004468759110349687,0.07028029530574278,0.060998879691202844,3454,"tags=43%, list=25%, signal=32%",74335/68014/268697/107995/56150/229841/66977/20877/59008/208628/70385/68612/76464/11799/18817/20586/12235/83797/52206/75430/214444/23834/22137/99152/22680/77045/66442/20587/70799/67052/12236/12704/68501/67141/21335/235661/52276
GO:1903046,meiotic cell cycle process,154,0.3396979319189962,1.4819107535068123,0.004493237447557561,0.07028534598746626,0.061003263365538136,2465,"tags=29%, list=18%, signal=24%",17218/17217/12877/17864/22418/332110/19361/17216/19355/107995/229841/17219/66977/214901/14211/19364/105988/21973/623474/60530/76850/22417/12617/19362/74377/76464/11799/18817/13874/12448/19366/22187/75178/50915/12442/66140/14609/68549/22137/17215/67121/13614/20878/230861
GO:0002429,immune response-activating cell surface receptor signaling pathway,234,0.3141415207739405,1.4438498048799686,0.004486751217983551,0.07028534598746626,0.061003263365538136,3632,"tags=40%, list=26%, signal=30%",210757/53791/18828/56792/23960/12520/83433/56644/105352/246730/238871/224860/226421/242122/21897/83490/208650/101476/14284/12297/16854/56715/24088/242594/12047/18124/16365/16889/66873/21929/17060/14727/16643/217303/16151/71268/69368/22038/101540/12273/20963/66166/16822/12267/237754/15170/93675/14728/12475/114774/18176/108723/12501/12043/52440/80859/22031/108960/17087/230738/243910/105855/12775/56743/21899/76438/16792/12483/216190/22177/23880/102639802/12525/14289/114643/19264/50723/18412/230787/16534/16797/57257/12042/246177/107321/74585/19294/18019/12229/108655/13057/74015/21682
GO:0050927,positive regulation of positive chemotaxis,18,-0.6113384071085715,-1.8301252934148113,0.004521776453397582,0.07054213721801751,0.06122614201609031,1051,"tags=39%, list=8%, signal=36%",13609/15289/11652/22339/16542/14068/22340
GO:0046456,icosanoid biosynthetic process,37,0.49979619990066637,1.6875106395118498,0.004561433279876913,0.07078128068161,0.06143370351396331,3053,"tags=46%, list=22%, signal=36%",13119/13117/666168/100040843/66447/54486/20698/67452/16952/20963/52023/277753/13614/21391/16149/13118/23887
GO:0060828,regulation of canonical Wnt signaling pathway,207,-0.28134047291013314,-1.4112600878274397,0.004559489066498295,0.07078128068161,0.06143370351396331,2815,"tags=30%, list=20%, signal=24%",59036/50523/16798/14184/56612/93687/229473/20042/73668/606496/11789/17847/29806/233328/56458/17128/70790/432940/74996/11798/76425/114604/14797/21833/12156/20423/12389/23988/12550/74256/107746/269424/70425/67974/20668/56736/13649/106042/56274/13726/14183/107515/55978/70300/72125/19043/23802/12387/68031/21888/68889/234130/114606/16646/66241/13205/12005/433759/100503386/67457/67087/53614
GO:0002718,regulation of cytokine production involved in immune response,104,0.3751331856495626,1.5453572936388429,0.004615239680853496,0.07142574389065558,0.06199305707932551,2560,"tags=32%, list=18%, signal=26%",12491/68585/16453/68667/22418/12520/56632/56644/100689/56715/12772/24088/18124/66873/56722/14727/332579/74131/15216/58185/216799/20963/11600/73914/21926/14728/12010/26362/21809/12363/18762/64297/16792
GO:0045792,negative regulation of cell size,12,-0.6869998127119373,-1.8431729161881802,0.004740854520918768,0.07152855391651777,0.062082289720869446,540,"tags=25%, list=4%, signal=24%",97998/19211/11651
GO:0007207,phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway,10,-0.727261423084802,-1.8237627270838488,0.00467003515833126,0.07152855391651777,0.062082289720869446,1397,"tags=50%, list=10%, signal=45%",18795/20866/14672/16438/109305
GO:0030730,sequestering of triglyceride,18,0.6350785795744572,1.7874894950077103,0.004694151431096967,0.07152855391651777,0.062082289720869446,1877,"tags=50%, list=14%, signal=43%",12683/228859/11520/68680/19016/83433/16956/21926/66853
GO:0015919,peroxisomal membrane transport,21,0.6042135631484753,1.7556917162540402,0.004758897327931269,0.07152855391651777,0.062082289720869446,2349,"tags=43%, list=17%, signal=36%",26874/66887/71382/19298/19300/56535/235442/72129/18633
GO:0043574,peroxisomal transport,21,0.6042135631484753,1.7556917162540402,0.004758897327931269,0.07152855391651777,0.062082289720869446,2349,"tags=43%, list=17%, signal=36%",26874/66887/71382/19298/19300/56535/235442/72129/18633
GO:0036120,cellular response to platelet-derived growth factor stimulus,26,0.5631655062957759,1.7372333895226482,0.004645423215549248,0.07152855391651777,0.062082289720869446,2164,"tags=38%, list=16%, signal=33%",19016/20296/100689/67043/12428/18596/15586/23789/20779/18591
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,58,0.4514054494805999,1.6715349231003571,0.0047488666814110335,0.07152855391651777,0.062082289720869446,3431,"tags=45%, list=25%, signal=34%",19368/379043/20850/20296/56792/12479/14990/52118/16783/26904/16643/14825/15216/20851/12010/12480/15024/20375/243864/22177/14964/22324/19264/77777/14991/19294
GO:0045058,T cell selection,50,0.4638290447735822,1.6603318538989247,0.004667534227284516,0.07152855391651777,0.062082289720869446,2962,"tags=34%, list=21%, signal=27%",16852/210757/14102/12479/252838/17085/53314/20963/14998/12502/108723/12501/12043/12775/94176/16149/19264
GO:0043300,regulation of leukocyte degranulation,38,0.48548075030028914,1.6470612613453768,0.0047816819854829724,0.07152855391651777,0.062082289720869446,4283,"tags=58%, list=31%, signal=40%",19204/56632/56715/12772/16783/217303/16190/28040/20963/12523/20911/109934/105855/16859/20375/16414/15227/70450/15368/14127/19354/14389
GO:0006140,regulation of nucleotide metabolic process,84,-0.37448903645419945,-1.6234992867302844,0.004697478330217078,0.07152855391651777,0.062082289720869446,1796,"tags=25%, list=13%, signal=22%",11545/58805/16969/18519/19082/15251/74747/16418/21428/13806/74023/16000/319801/15483/78830/108079/331623/14121/103988/17436/230163
GO:0072523,purine-containing compound catabolic process,152,-0.3051358163007668,-1.478481924324236,0.00478048364814331,0.07152855391651777,0.062082289720869446,1191,"tags=18%, list=9%, signal=16%",14433/19082/15251/70025/74747/16418/21428/18605/13806/16000/18642/319801/110959/170768/108079/99586/231903/68837/18584/14121/103988/16548/22262/230163/225913/18770/14751
GO:0050870,positive regulation of T cell activation,207,0.31714315001243787,1.438996165005367,0.004675098165510542,0.07152855391651777,0.062082289720869446,3135,"tags=36%, list=23%, signal=28%",22361/16852/20850/16453/20296/12479/12520/11501/20677/242122/19261/12772/100038947/15205/17242/14727/74131/56048/54721/20304/16190/20586/216799/83797/13641/320832/16952/20963/14204/14252/20851/14728/14999/12010/14998/11629/17221/14969/108723/15510/60533/12501/16186/74734/320484/80859/12480/243910/13655/12394/18106/18762/105855/381484/16859/12775/668101/14960/12509/20587/17974/16197/63953/16149/22324/78317/19264/50723/12144/11776/12522/333883/22329/15944
GO:0006979,response to oxidative stress,372,0.2936253604105564,1.4108415208520837,0.004767131037643272,0.07152855391651777,0.062082289720869446,2724,"tags=27%, list=20%, signal=22%",11671/12491/66841/22228/11668/226090/11808/16476/18104/19156/56349/76650/18023/67305/71361/14775/12350/11927/12833/16819/13852/110265/74244/56338/12842/58994/53901/15507/12368/19663/17390/72244/20657/76467/72774/14629/12850/12534/18596/20698/101476/23876/12334/56615/19261/13078/18124/15586/625249/14281/21929/14782/67452/74777/15587/18024/11757/22059/22229/54338/13870/12226/16952/217069/20779/52231/22166/71701/114774/11629/72129/56473/68015/18174/211329/12043/74041/26362/64704/18595/20523/65106/230738/18227/19365/13614/18477/14080/17527/212032/20541/12359/15375/79464/16881/114886/230784/74142/78771/211651
GO:1901661,quinone metabolic process,24,0.5570592953097006,1.683291075580923,0.004879857941648425,0.07280998298064663,0.06319448961951184,1813,"tags=42%, list=13%, signal=36%",18104/71361/227683/170728/14555/12850/230027/57869/71365/56857
GO:0009074,aromatic amino acid family catabolic process,20,-0.5888396109249747,-1.8236836755305483,0.004923533093112113,0.07302581169522097,0.06338181538040905,2483,"tags=50%, list=18%, signal=41%",15445/15109/14317/234724/70789/107766/18478/110391/15233/266645
GO:0050926,regulation of positive chemotaxis,20,-0.5884262481427904,-1.8224034577191868,0.004923533093112113,0.07302581169522097,0.06338181538040905,1051,"tags=35%, list=8%, signal=32%",13609/15289/11652/22339/16542/14068/22340
GO:0071404,cellular response to low-density lipoprotein particle stimulus,34,0.523746131207292,1.7412092176588716,0.00493197181581403,0.07302581169522097,0.06338181538040905,2784,"tags=47%, list=20%, signal=38%",12491/19016/12623/208715/12520/83433/58994/20788/382044/16956/20963/12514/104158/109254/21899/16414
GO:0035458,cellular response to interferon-beta,55,0.4592706295272039,1.6833900848748111,0.0049520283052498235,0.07313668200063128,0.06347804383806747,3293,"tags=53%, list=24%, signal=40%",23960/100702/55932/246730/12334/60440/14469/16365/623121/236312/100040462/15953/15950/381308/15959/72512/15951/71701/64704/100039796/240327/100033459/383619/226691/215243/432555/114643/15944/21822
GO:0033004,negative regulation of mast cell activation,10,0.7235047078901673,1.76429155064857,0.004985511486404186,0.073444788200977107,0.06374546065760768,2058,"tags=60%, list=15%, signal=51%",380732/56715/217303/15170/14728/12523
GO:0016053,organic acid biosynthetic process,283,-0.2655047228997998,-1.3776820581717935,0.005047907915196674,0.0741762024205289,0.0643802822358151,1852,"tags=23%, list=13%, signal=21%",26365/18778/19733/328035/19215/70396/216454/26433/27053/14869/58805/104086/226143/13244/18519/74205/70789/19082/70025/14186/20845/109079/106529/16418/11814/20425/15378/69719/26459/170459/15450/14870/225884/109900/19079/78830/108079/54326/99586/216558/13884/76267/17319/257635/12411/56050/107766/18478/68312/231070/231691/60525/14104/170439/107476/14867/14718/11898/216456/266645/68041/20787/100705/16592/104112/18770
GO:0009084,glutamine family amino acid biosynthetic process,13,-0.6593299852409471,-1.787690899534688,0.005115615363619393,0.07498177783602329,0.06507947107157853,423,"tags=46%, list=3%, signal=45%",66194/217214/109900/78830/11898/216456
GO:0006691,leukotriene metabolic process,21,0.6009904325606609,1.7463261143897866,0.005147372976354617,0.07513409715484395,0.06521167466809114,1137,"tags=29%, list=8%, signal=26%",13117/666168/100040843/66447/72054/24088
GO:0007059,chromosome segregation,366,0.28452337335477335,1.3656234627451926,0.0051518310302084095,0.07513409715484395,0.06521167466809114,3376,"tags=33%, list=24%, signal=25%",66570/74335/100732/76478/68014/12877/268697/78267/332110/107995/233406/56150/71988/229841/76044/66977/74237/100502766/108907/214901/72119/54194/20877/18140/12534/14211/54392/381318/59008/320394/105988/21973/209737/70645/66336/208628/76850/110033/70385/68612/102920/67733/12617/18226/67166/218977/51944/15183/66934/17345/54141/76464/50883/11799/18817/72776/20586/22038/12235/73804/12448/26934/83797/381306/52206/212514/75430/214444/16571/108912/52023/75178/68942/71876/70218/11740/67177/12442/23834/66140/108000/68549/18005/22137/71819/225745/56742/99152/22680/20878/232933/77045/51810/71909/17865/16581/66442/211651/20587/70799/74187/56419/215387/192176/234094/16551/68724/67203/67052/67849/12236/12704/68501/70099/67141/101706/13605/78658/68298/21335
GO:0034284,response to monosaccharide,197,-0.28364756395900476,-1.4049113282537105,0.005207513502633491,0.07575630267956071,0.06575170996219866,1862,"tags=24%, list=13%, signal=21%",18576/26383/20526/13039/224045/58805/68845/223527/12015/54616/11481/18795/16500/11421/22433/68465/11450/15251/20845/21844/20317/11814/209354/17842/63959/15378/78943/14694/16000/50490/213053/232493/14870/72508/56485/19015/15357/231103/108079/66259/56373/14732/16847/103988/16548/20787/12367/78894
GO:1990868,response to chemokine,68,0.4214369129179273,1.6032636118850878,0.005235177880969922,0.0757798509685671,0.06577214839720787,3001,"tags=38%, list=22%, signal=30%",20296/15945/83433/13051/53416/20303/20306/59289/12772/20312/20310/14825/20304/64095/20299/17329/20302/56744/230738/13614/12775/20305/12768/54199/16948/23832
GO:1990869,cellular response to chemokine,68,0.4214369129179273,1.6032636118850878,0.005235177880969922,0.0757798509685671,0.06577214839720787,3001,"tags=38%, list=22%, signal=30%",20296/15945/83433/13051/53416/20303/20306/59289/12772/20312/20310/14825/20304/64095/20299/17329/20302/56744/230738/13614/12775/20305/12768/54199/16948/23832
GO:0009743,response to carbohydrate,218,-0.28022609581275276,-1.418138164802239,0.005251263369896591,0.07582407332364333,0.06581053062234254,1862,"tags=24%, list=13%, signal=21%",18576/26383/20526/13039/224045/20112/58805/68845/223527/12015/54616/11481/18795/16500/11421/22433/68465/11450/15251/20845/21844/20317/11814/209354/17842/63959/15378/78943/14694/16000/50490/213053/232493/14870/27419/72508/56485/26399/19015/15357/231103/108079/66259/56373/14121/14732/16847/103988/16548/20787/12367/78894
GO:0000305,response to oxygen radical,26,0.5589945225996176,1.7243668839161859,0.005286161703008895,0.07613904690546723,0.06608390789743793,1693,"tags=31%, list=12%, signal=27%",12491/22228/11808/18104/20657/23876/18024/22229
GO:2000767,positive regulation of cytoplasmic translation,12,-0.6838538208632893,-1.834732437948329,0.0053081231842453825,0.07626658965215773,0.06619460698637906,1774,"tags=67%, list=13%, signal=58%",12785/11991/229663/13211/18458/56403/22608/13629
GO:0048617,embryonic foregut morphogenesis,11,-0.7136792283630694,-1.858666240969799,0.005354994029139381,0.07675051787084251,0.06661462626863042,1484,"tags=55%, list=11%, signal=49%",14463/11481/20423/74123/12387/226352
GO:0060100,"positive regulation of phagocytosis, engulfment",15,0.6492128552610519,1.7515599429236477,0.005475629864407063,0.07790388797306773,0.06761567903596728,2820,"tags=53%, list=20%, signal=43%",12491/19016/56792/83433/14129/105855/216190/105722
GO:1905155,positive regulation of membrane invagination,15,0.6492128552610519,1.7515599429236477,0.005475629864407063,0.07790388797306773,0.06761567903596728,2820,"tags=53%, list=20%, signal=43%",12491/19016/56792/83433/14129/105855/216190/105722
GO:1901799,negative regulation of proteasomal protein catabolic process,52,-0.3990206908682259,-1.551746686421731,0.005474385686887029,0.07790388797306773,0.06761567903596728,3600,"tags=48%, list=26%, signal=36%",102122/57320/13000/14070/74374/225131/223870/192653/56207/22284/13001/68135/77006/67025/108143/20588/20423/252870/70369/56353/80750/30940/66333/68077/239510
GO:0002263,cell activation involved in immune response,246,0.31701302492991423,1.4672136125838398,0.005492917774277381,0.07795924031346362,0.06766372138891623,4283,"tags=41%, list=31%, signal=29%",16852/103743/16453/19204/12520/83433/56632/56644/13051/108138/224860/235587/56708/380732/17916/16854/56715/12772/16783/17085/26904/18124/19698/216161/53314/21929/17242/217303/56048/16190/28040/216799/22059/13870/16952/56619/20963/21926/21939/17079/15170/14728/11745/14999/20302/17221/12523/15510/80859/56744/230738/18173/243910/20911/18106/18762/109934/105855/16859/12775/56743/94176/20375/71890/19219/22177/16414/22631/16149/15900/19264/50723/14824/210293/16797/17305/100561/14991/18534/12229/15227/108655/75974/70450/20912/16408/17474/14190/15368/16950/20556/27354/15000/54519/50931/23882/14127/11820/19229/19354/26903/14389
GO:0072330,monocarboxylic acid biosynthetic process,192,-0.289335077722158,-1.4275085870384447,0.005521870222606168,0.07817947159451409,0.06785486830084363,1852,"tags=24%, list=13%, signal=21%",26365/18778/19733/328035/19215/216454/14869/58805/104086/13244/18519/74205/19082/70025/14186/20845/106529/16418/11814/15378/26459/170459/15450/14870/225884/19079/108079/54326/13884/76267/17319/56050/68312/231070/231691/60525/14104/170439/107476/14867/68041/20787/100705/16592/104112/18770
GO:0035967,cellular response to topologically incorrect protein,100,-0.3323317025578236,-1.4994156937514451,0.005565725472476123,0.07860911777752078,0.06822777418737976,3257,"tags=46%, list=23%, signal=35%",12915/70551/27403/14828/67287/26554/109815/27368/231571/80888/216440/12913/80280/15185/226418/66967/229317/67819/16145/56424/70790/11911/80517/19106/77006/70604/71853/66753/17341/12389/56334/22433/226641/56199/28146/76594/78943/108687/22393/23802/67490/100037258/18708/192193/50527/116891
GO:0030101,natural killer cell activation,69,0.4214408926864065,1.6123086014398318,0.005626717684703362,0.07927813609513042,0.06880844004385557,4758,"tags=55%, list=34%, signal=36%",20850/16169/252838/16783/21423/75345/16643/54721/279766/52023/20851/14728/26362/18106/18477/16859/22177/56501/22324/19264/12142/212123/77777/18030/22174/70450/15902/27007/20687/19260/246256/232946/19419/16168/72310/14456/67657/14191
GO:0140131,positive regulation of lymphocyte chemotaxis,17,0.6229628116546414,1.7143928852393624,0.005675262886725712,0.07945982965047751,0.06896613863170396,2528,"tags=47%, list=18%, signal=39%",22418/380705/53416/20306/12772/20304/20302/12775
GO:0014911,positive regulation of smooth muscle cell migration,63,0.41476203296303404,1.5592733630036102,0.005668033928613529,0.07945982965047751,0.06896613863170396,2873,"tags=46%, list=21%, signal=37%",14745/13653/11504/20195/50706/238871/319757/18596/13078/17918/18792/18124/17869/17242/20304/20779/20851/18186/11629/12043/18591/18479/233571/108058/19241/19219/18552/17246/14066
GO:0008203,cholesterol metabolic process,135,-0.31597129136797364,-1.4966849658017793,0.005680578988588872,0.07945982965047751,0.06896613863170396,1342,"tags=23%, list=10%, signal=21%",11806/20597/11303/20845/13116/11814/100102/14381/235293/68603/17777/11305/170459/15450/110611/12606/100017/15357/73212/68054/108079/13884/56050/638251/67800/69863/231070/98386/16847/20787/109754
GO:0000768,syncytium formation by plasma membrane fusion,49,0.4731772384257467,1.687307132306048,0.005723609309046703,0.07967866643383437,0.0691560752072679,3126,"tags=43%, list=22%, signal=33%",23886/15945/13549/102791/12520/83433/23794/11501/12334/19221/216161/16190/259300/17329/235130/12508/12505/94176/22177/67220/14218
GO:0140253,cell-cell fusion,49,0.4731772384257467,1.687307132306048,0.005723609309046703,0.07967866643383437,0.0691560752072679,3126,"tags=43%, list=22%, signal=33%",23886/15945/13549/102791/12520/83433/23794/11501/12334/19221/216161/16190/259300/17329/235130/12508/12505/94176/22177/67220/14218
GO:0071294,cellular response to zinc ion,11,0.7194230176555335,1.7907598859070453,0.005767769828285402,0.08008475736405918,0.0695085366146753,1174,"tags=45%, list=8%, signal=42%",71111/17750/14402/17748/17752
GO:0016125,sterol metabolic process,139,-0.30511448836982946,-1.4472273757547902,0.005780305566747698,0.08008475736405918,0.0695085366146753,1342,"tags=22%, list=10%, signal=20%",11806/20597/11303/20845/13116/11814/100102/14381/235293/68603/17777/11305/170459/15450/110611/12606/100017/15357/73212/68054/108079/13884/56050/638251/67800/69863/231070/98386/16847/20787/109754
GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,46,0.47538026870823313,1.6788554526550257,0.0058171927162086225,0.08040438103472203,0.06978594987465675,2962,"tags=46%, list=21%, signal=36%",16852/16453/105352/235587/64817/14727/16643/16190/15216/11622/14204/15170/14728/17221/60533/56744/15223/230738/105855/16197/19264
GO:0002693,positive regulation of cellular extravasation,20,0.6060398342371011,1.7598922587361294,0.005872988054765536,0.08098321680256079,0.07028834294528571,2635,"tags=40%, list=19%, signal=32%",20296/19204/11501/84094/12772/17242/114774/19219
GO:2000108,positive regulation of leukocyte apoptotic process,33,0.5151431908784131,1.6976915314468024,0.005919545451007895,0.08124017683824279,0.07051136810808312,2565,"tags=45%, list=18%, signal=37%",16453/22418/64058/11501/18124/17869/80885/20304/22059/16952/216742/60533/243910/12505/18707
GO:0060326,cell chemotaxis,241,0.30342992262754903,1.4012005679895672,0.005911745807762604,0.08124017683824279,0.07051136810808312,3004,"tags=32%, list=22%, signal=25%",17524/101502/68667/20296/15945/18787/56792/76763/14745/13836/170756/22418/64058/13051/15507/11501/21825/380705/17390/20210/238871/53416/20303/18606/18596/12215/20306/59289/22341/16854/12772/20312/74748/23789/17242/20310/14825/20304/20750/101540/64095/20299/16952/12273/20963/66166/12267/17329/18186/20302/11629/18128/18591/56744/18595/13655/13614/19141/105855/12775/98365/20375/17925/20305/12768/14131/16414/105722/54199/16948/16149/22324/14289/27226/26417/23832/21808
GO:0090153,regulation of sphingolipid biosynthetic process,15,0.644729104179192,1.7394628953599973,0.005940223296320743,0.08133213967362447,0.07059118606996141,966,"tags=40%, list=7%, signal=37%",53357/16007/56632/74244/58994/20698
GO:0044272,sulfur compound biosynthetic process,137,-0.3083220631576243,-1.4609433080209997,0.00597908935125114,0.08148084528086741,0.07072025319192154,674,"tags=17%, list=5%, signal=16%",15450/12387/14870/235339/225884/74450/68059/433256/54710/78923/14042/50790/12411/68263/71522/50785/60525/170439/107476/14867/228026/100705/104112
GO:0002699,positive regulation of immune effector process,222,0.3176168315337047,1.456043515811841,0.005977798833547662,0.08148084528086741,0.07072025319192154,2902,"tags=31%, list=21%, signal=25%",12491/68585/19368/379043/20850/20296/56792/12479/19204/22418/13844/12520/83433/56632/56644/100689/56708/80861/14990/52118/12772/16783/24088/26904/18124/14129/71693/332579/16643/217303/74131/14825/16190/15216/58185/216799/16952/20963/21926/21939/20851/15170/14728/234311/14999/12010/17221/15510/80859/12480/12363/243910/20911/18106/18762/15024/64297/12775/16792/20375/71890/243864/216190/22177/14131/16414/14964/16149/22324
GO:0070098,chemokine-mediated signaling pathway,57,0.4531194767260026,1.6694369289847124,0.005993602383796637,0.08148778568063698,0.07072627702276503,3001,"tags=42%, list=22%, signal=33%",20296/15945/83433/13051/53416/20303/20306/59289/12772/20312/20310/14825/20304/64095/20299/17329/20302/56744/13614/12775/20305/12768/54199/23832
GO:0098856,intestinal lipid absorption,21,0.591678187983044,1.7192670881417509,0.006053817538414783,0.08211460199542103,0.07127031419289444,669,"tags=24%, list=5%, signal=23%",12491/14079/11808/13124/12738
GO:0002757,immune response-activating signaling pathway,410,0.2802599687955663,1.3567347863078967,0.006130626180147205,0.0829630552145967,0.07200671826767756,3652,"tags=38%, list=26%, signal=29%",12491/384059/210757/68585/53791/18828/56792/23960/56174/226791/19063/12520/83433/56644/105352/73242/246727/246730/238871/217304/224860/226421/242122/57783/71956/20877/21897/83490/80861/208650/101476/14284/12297/16854/56715/24088/242594/12047/18124/14469/16365/623121/236312/16889/66873/100040462/21929/17060/14727/16643/217303/16151/20480/15950/71268/69368/67664/170744/22038/58185/216799/101540/72512/12273/56619/20963/66166/73914/217069/21926/16822/12267/20779/237754/57319/72341/15170/93675/108089/14728/234311/12475/114774/18176/108723/15510/60533/12501/12043/52440/80859/22031/108960/12363/17087/211550/20128/56496/230738/65221/243910/105855/279572/12775/56743/21899/76438/16792/12483/100033459/19090/216190/22177/383619/231798/226691/23880/215243/102639802/12525/14289/114643/19264/50723/18412/71398/80751/170743/230787/15944/16534/16797/57257/108155/12042/100561/246177/17164/107321/74585/19294/71481/18019/12229/217305/229898/108655/22174/13057/212937/74015/21682/78781/210808
GO:0006662,glycerol ether metabolic process,19,0.6136517140341405,1.7599830015497462,0.006183309740305669,0.08315847702573805,0.07217633211882872,1287,"tags=37%, list=9%, signal=33%",320024/53357/212862/16890/59038/319660/216820
GO:0046485,ether lipid metabolic process,19,0.6136517140341405,1.7599830015497462,0.006183309740305669,0.08315847702573805,0.07217633211882872,1287,"tags=37%, list=9%, signal=33%",320024/53357/212862/16890/59038/319660/216820
GO:0002275,myeloid cell activation involved in immune response,80,0.40328751403174967,1.5813435244284597,0.006222819805291744,0.08315847702573805,0.07217633211882872,4283,"tags=49%, list=31%, signal=34%",19204/83433/56632/13051/380732/17916/56715/12772/18124/216161/217303/16190/28040/20963/21926/15170/14728/11745/20302/12523/20911/109934/56743/94176/20375/22177/16414/22631/14824/16797/12229/15227/70450/20912/15368/14127/19354/26903/14389
GO:0090090,negative regulation of canonical Wnt signaling pathway,109,-0.32145410483200487,-1.4854224047613749,0.006189901728473941,0.08315847702573805,0.07217633211882872,1497,"tags=33%, list=11%, signal=30%",59036/50523/16798/56612/93687/229473/606496/11789/29806/56458/17128/14797/12156/20423/12389/12550/74256/107746/269424/20668/106042/56274/13726/70300/72125/23802/12387/21888/68889/234130/114606/12005/433759/100503386/67457/67087
